AREA;PROBLEMA;ALIAS;RIESGO_PROBLEMA;TECNICA;TAREA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_CLINICA
Ansiedad;Fobia específica;Miedo específico;bajo;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;"SRC007;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Fobia específica;Miedo específico;bajo;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;"SRC007;SRC010";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Exposición gradual;Jerarquía de exposición;Crear lista graduada de situaciones temidas de menor a mayor dificultad.;Preparar exposición gradual.;medio;30-45 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Exposición gradual;Exposición gradual planificada;Realizar una exposición acordada, registrando ansiedad inicial, máxima y final.;Reducir evitación y habituar/actualizar aprendizaje.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Exposición gradual;Prevención de evitación sutil;Identificar conductas de seguridad y reducir una de forma acordada.;Reducir mantenimiento de ansiedad.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Exposición gradual;Exposición a imperfección pequeña;Realizar una tarea deliberadamente suficientemente buena, no perfecta.;Aumentar tolerancia al error.;medio;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Ansiedad por la salud;Hipocondría / preocupación por enfermedad;medio;Mindfulness / atención plena;Pausa consciente de 3 minutos;Hacer una pausa breve observando respiración, cuerpo y entorno.;Interrumpir automatismos y bajar activación.;bajo;3 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Reestructuración cognitiva;Registro de pensamientos automáticos;Registrar situación, pensamiento, emoción, intensidad y respuesta alternativa.;Detectar patrones cognitivos.;bajo;7 días;alta;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Reestructuración cognitiva;Evidencias a favor y en contra;Analizar un pensamiento automático buscando pruebas que lo apoyen y lo contradigan.;Flexibilizar interpretaciones.;medio;20-30 min;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Reestructuración cognitiva;Pensamiento alternativo equilibrado;Formular una interpretación alternativa más realista y útil.;Reducir impacto emocional de pensamientos disfuncionales.;medio;15-20 min;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Reestructuración cognitiva;Coste-beneficio del perfeccionismo;Analizar beneficios aparentes y costes reales de estándares rígidos.;Flexibilizar reglas internas.;bajo;30 min;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Reestructuración cognitiva;Experimento conductual;Probar una predicción temida y comparar resultado esperado con real.;Actualizar creencias mediante experiencia.;medio;variable;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Exposición con prevención de respuesta;ERP acordada con terapeuta;Realizar exposición a disparador evitando rituales pactados.;Reducir compulsiones y tolerar ansiedad.;alto;supervisado;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Exposición con prevención de respuesta;Retrasar ritual 5 minutos;Retrasar una compulsión durante un tiempo acordado antes de decidir si realizarla.;Incrementar control sobre compulsiones.;alto;7 días;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Mindfulness / atención plena;Pausa consciente de 3 minutos;Hacer una pausa breve observando respiración, cuerpo y entorno.;Interrumpir automatismos y bajar activación.;bajo;3 min;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;TOC;Trastorno obsesivo-compulsivo;alto;Prevención de recaídas;Tarjeta de afrontamiento;Crear tarjeta breve con frases, pasos y recursos útiles.;Facilitar uso de estrategias en momentos difíciles.;bajo;15 min;media;"SRC003;SRC011";El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Perfeccionismo clínicamente relevante;Perfeccionismo problemático;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Perfeccionismo clínicamente relevante;Perfeccionismo problemático;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Perfeccionismo clínicamente relevante;Perfeccionismo problemático;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Perfeccionismo clínicamente relevante;Perfeccionismo problemático;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Ansiedad;Perfeccionismo clínicamente relevante;Perfeccionismo problemático;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
