AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Discriminación auditiva;Detectar errores propios;Escuchar una producción y marcar si el sonido fue correcto o no.;Aumentar conciencia fonológica/articulatoria.;medio;10 min/día;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Habla y articulación;Dificultad con fonemas sibilantes;Sigmatismo / /s/;bajo;Prevención y mantenimiento;Diario de generalización;Registrar cuándo se usó la habilidad fuera de consulta.;Comprobar transferencia a vida real.;bajo;7 días;media;LOG_SRC002;El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Estimulación del lenguaje;Nombrar imágenes por categorías;Nombrar objetos o imágenes por campos semánticos.;Ampliar vocabulario expresivo.;bajo;10-15 min/día;alta;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Estimulación del lenguaje;Comprensión de instrucciones;Seguir instrucciones de 1-3 pasos adaptadas al nivel.;Mejorar comprensión oral.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Estimulación del lenguaje;Juego de turnos con lenguaje;Realizar juego compartido con turnos y modelado de frases.;Estimular comunicación funcional.;bajo;10-15 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Estimulación del lenguaje;Comprensión de preguntas WH;Responder quién, qué, dónde, cuándo, por qué con apoyo visual.;Mejorar comprensión y expresión.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Modelado, expansión y reformulación;Expansión de frases en rutina;El adulto reformula y amplía frases del niño durante comida, baño o juego.;Estimular lenguaje natural.;bajo;diario;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Modelado, expansión y reformulación;Reformulación positiva;Responder al error con modelo correcto sin exigir repetición constante.;Aumentar exposición a lenguaje correcto.;bajo;diario;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Intervención semántica;Mapa semántico de palabras;Crear mapa con categoría, función, lugar, partes y asociaciones de una palabra.;Mejorar vocabulario y acceso léxico.;bajo;10-15 min;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Intervención semántica;Juego de descripciones;Describir un objeto sin decir su nombre para que otro lo adivine.;Mejorar semántica y expresión.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Intervención semántica;Práctica de vocabulario funcional;Practicar palabras útiles del día a día: alimentos, personas, lugares, acciones.;Mejorar comunicación funcional.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Intervención semántica;Clasificación por categorías;Agrupar palabras por familia semántica y explicar criterio.;Mejorar organización léxica.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Plan domiciliario y familiar;Pauta familiar semanal;La familia aplica una pauta concreta en una rutina diaria.;Generalizar intervención al entorno.;bajo;7 días;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Plan domiciliario y familiar;Registro de práctica en casa;Marcar días de práctica, dificultad y observaciones.;Mejorar adherencia y seguimiento.;bajo;7 días;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Plan domiciliario y familiar;Adaptar material a intereses;Crear lista de temas, juguetes, lecturas o actividades motivantes.;Aumentar adherencia.;bajo;15 min;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Coordinación escolar/sanitaria;Pauta escolar semanal;Enviar objetivo breve y pauta de apoyo al aula si procede.;Generalizar intervención escolar.;bajo;semanal;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Coordinación escolar/sanitaria;Coordinación con ORL/odontología/neurología;Preparar resumen y motivos de coordinación profesional.;Favorecer abordaje interdisciplinar.;alto;supervisado;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Retraso del lenguaje;Inicio tardío / lenguaje lento;medio;Prevención y mantenimiento;Plan de mantenimiento;Definir rutina mínima de práctica tras mejora o alta.;Mantener logros.;bajo;20 min;media;"LOG_SRC001;LOG_SRC002;LOG_SRC009";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Evaluación logopédica funcional;Completar historia logopédica inicial;Formulario sobre motivo de consulta, desarrollo, antecedentes, entorno, colegio/trabajo y objetivos.;Definir punto de partida y prioridades.;bajo;20-30 min;alta;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Evaluación logopédica funcional;Registrar situaciones comunicativas difíciles;Anotar situaciones donde hablar/comprender/tragar resulta más difícil.;Identificar contexto funcional.;bajo;7 días;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Evaluación logopédica funcional;Grabar muestra breve de habla;Grabar 1-2 minutos de habla espontánea o lectura según indicación profesional.;Analizar inteligibilidad y evolución.;medio;5 min;alta;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Evaluación logopédica funcional;Lista de objetivos funcionales;Elegir 2-3 objetivos comunicativos reales para casa, colegio o trabajo.;Orientar intervención a participación.;bajo;15 min;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Estimulación del lenguaje;Nombrar imágenes por categorías;Nombrar objetos o imágenes por campos semánticos.;Ampliar vocabulario expresivo.;bajo;10-15 min/día;alta;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Estimulación del lenguaje;Comprensión de instrucciones;Seguir instrucciones de 1-3 pasos adaptadas al nivel.;Mejorar comprensión oral.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Estimulación del lenguaje;Juego de turnos con lenguaje;Realizar juego compartido con turnos y modelado de frases.;Estimular comunicación funcional.;bajo;10-15 min/día;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Estimulación del lenguaje;Comprensión de preguntas WH;Responder quién, qué, dónde, cuándo, por qué con apoyo visual.;Mejorar comprensión y expresión.;bajo;10 min/día;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
Lenguaje infantil;Trastorno del desarrollo del lenguaje;TDL;medio;Modelado, expansión y reformulación;Expansión de frases en rutina;El adulto reformula y amplía frases del niño durante comida, baño o juego.;Estimular lenguaje natural.;bajo;diario;media;"LOG_SRC001;LOG_SRC002";El logopeda debe adaptar la tarea a edad, evaluación, objetivos, contexto familiar/escolar/laboral, seguridad y normativa aplicable.
