AREA;PROBLEMA_OBJETIVO;ALIAS;RIESGO_PROBLEMA;TECNICA_METODO;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_PROFESIONAL
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo de estudio;Tiempo mal distribuido;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Planificación inversa;Calendario inverso hasta examen;Crear calendario desde la fecha de examen hacia atrás.;Asegurar cobertura y repasos.;bajo;45 min;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Planificación inversa;Plan semanal de estudio;Asignar bloques concretos por día con tema, técnica y objetivo.;Ejecutar planificación.;bajo;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;Mala gestión del tiempo en examen;Ritmo de examen;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC007;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Planificación inversa;Calendario inverso hasta examen;Crear calendario desde la fecha de examen hacia atrás.;Asegurar cobertura y repasos.;bajo;45 min;alta;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Planificación inversa;Plan semanal de estudio;Asignar bloques concretos por día con tema, técnica y objetivo.;Ejecutar planificación.;bajo;semanal;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Gestión del tiempo;Cronometrar bloques de test;Practicar ritmo por pregunta y reserva de revisión.;Mejorar tiempo de examen.;bajo;semanal;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Gestión del tiempo;Bloques Pomodoro adaptados;Trabajar 25-50 min con descanso programado.;Mejorar adherencia.;bajo;diario;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Simulacros periódicos;Simulacro parcial;Hacer prueba de bloque con tiempo y corrección.;Medir dominio por bloques.;medio;semanal;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Simulacros periódicos;Simulacro completo;Realizar examen completo en condiciones reales.;Entrenar rendimiento real.;medio;quincenal/mensual;alta;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Preparación fase final;Plan fase final 30 días;Definir repasos, simulacros, descanso y logística del último mes.;Llegar afinado.;medio;último mes;alta;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Preparación fase final;Checklist día de examen;Documentación, horario, ruta, material, comida, sueño y estrategia.;Reducir imprevistos.;bajo;semana examen;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Gestión del tiempo;No reserva tiempo de repaso;Sin consolidación;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;"OPO_SRC003;OPO_SRC005";El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Control de materiales y versiones;Control de versiones del temario;Guardar fecha, fuente y cambios de cada tema actualizado.;Evitar material obsoleto.;medio;cuando cambie;alta;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Control de materiales y versiones;Fuente única de verdad;Elegir temario principal y registrar fuentes complementarias.;Reducir dispersión.;bajo;inicial;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Control de materiales y versiones;Alerta de actualización normativa;Revisar cambios normativos en calendario fijo.;Mantener actualizado.;medio;semanal/mensual;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Priorización por impacto/riesgo;Tabla de prioridad de temas;Puntuar cada tema por peso, dificultad, dominio y urgencia.;Priorizar con criterio.;bajo;30 min;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Priorización por impacto/riesgo;Semáforo de temas;Marcar tema en rojo/ámbar/verde según dominio.;Control visual de avance.;bajo;semanal;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Material desactualizado;Cambios normativos;alto;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Control de materiales y versiones;Control de versiones del temario;Guardar fecha, fuente y cambios de cada tema actualizado.;Evitar material obsoleto.;medio;cuando cambie;alta;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Control de materiales y versiones;Fuente única de verdad;Elegir temario principal y registrar fuentes complementarias.;Reducir dispersión.;bajo;inicial;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Control de materiales y versiones;Alerta de actualización normativa;Revisar cambios normativos en calendario fijo.;Mantener actualizado.;medio;semanal/mensual;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Priorización por impacto/riesgo;Tabla de prioridad de temas;Puntuar cada tema por peso, dificultad, dominio y urgencia.;Priorizar con criterio.;bajo;30 min;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Priorización por impacto/riesgo;Semáforo de temas;Marcar tema en rojo/ámbar/verde según dominio.;Control visual de avance.;bajo;semanal;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;Demasiadas fuentes;Fuentes dispersas;bajo;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC002;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Control de materiales y versiones;Control de versiones del temario;Guardar fecha, fuente y cambios de cada tema actualizado.;Evitar material obsoleto.;medio;cuando cambie;alta;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Control de materiales y versiones;Fuente única de verdad;Elegir temario principal y registrar fuentes complementarias.;Reducir dispersión.;bajo;inicial;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Control de materiales y versiones;Alerta de actualización normativa;Revisar cambios normativos en calendario fijo.;Mantener actualizado.;medio;semanal/mensual;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Priorización por impacto/riesgo;Tabla de prioridad de temas;Puntuar cada tema por peso, dificultad, dominio y urgencia.;Priorizar con criterio.;bajo;30 min;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Priorización por impacto/riesgo;Semáforo de temas;Marcar tema en rojo/ámbar/verde según dominio.;Control visual de avance.;bajo;semanal;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Seguimiento de métricas;Registro real de horas útiles;Registrar tiempo efectivo, no solo tiempo sentado.;Medir dedicación real.;bajo;diario;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
Materiales y actualización normativa;No registra cambios de temario;Versionado débil;medio;Seguimiento de métricas;Dashboard de métricas;Registrar temas vistos, repasos, simulacros, nota y cumplimiento.;Visualizar evolución.;bajo;continuo;media;OPO_SRC001;El preparador debe adaptar la pauta a oposición, convocatoria, formato de examen, nivel real, disponibilidad y estado del alumno.
